"stim_id","twister","exp_cond","cb_cond","vowel"
"5174","iRtRmR rRtRrL mLtRiL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5175","rLtRiL rRtRmL iRtRmR","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5176","iRtRiL rRtRrL mRtRmL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5177","mLtRiL mRtRiR rRtRrL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5178","mLtRmR rRtRrL iLtRiR","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5179","mLtRiL rRtRmR rLtRiR","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5180","rRtRmL mRtRiR iLtRrL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5181","iLtRmL rRtRrL iRtRmR","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5182","mRtRmL iLtRiR rRtRrL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5183","rRtRiR mLtRmR iLtRrL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5184","rRtRiL rLtRiR mRtRmL","onset","thumb-R->ring-R; thumb-L->index-R","thumb-R"
"5185","iLtLiR rLtLrR mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5186","rLtLmR iRtLiL mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5187","rRtLrL iRtLmR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5188","mRtLrL iRtLiL mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5189","iRtLmR mLtLrR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5190","mLtLiL mRtLiR rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5191","rRtLiL mLtLiR mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5192","rLtLmR mLtLiR rRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5193","mLtLiL rRtLrL iRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5194","mLtLiR mRtLiL rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5195","mLtLmR rLtLiR rRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5196","mLtLmR iLtLrL rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5197","iRtLmR iLtLrL mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5198","iLtLiR rLtLmR mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5199","mLtLrR rLtLmR iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5200","mLtLrR mRtLiR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5201","mLtLiL rRtLiR rLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5202","mLtLmR iLtLiR rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5203","mLtLrL mRtLiL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5204","rLtLiL iRtLrR mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5205","rLtLiR iLtLmR mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5206","iLtLmR mLtLrL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5207","rRtLrL iRtLiL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5208","rRtLrL mRtLiR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5209","iLtLiR rRtLrL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5210","iRtLrR iLtLrL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5211","iLtLrR mLtLiR rLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5212","mLtLiR rRtLiL rLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5213","iLtLrL mLtLmR rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5214","mRtLrR mLtLrL iRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5215","rLtLrR iRtLmR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5216","mLtLmR iLtLrR iRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5217","rLtLiR rRtLiL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5218","mLtLiL rRtLiR mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5219","mRtLrR iLtLrL mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5220","rLtLmR mLtLiL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5221","mLtLrR rLtLiR iLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5222","iLtLiR mLtLmR rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5223","mRtLiR rRtLrL mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5224","iRtLrR mLtLmR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5225","rRtLmR mLtLrL iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5226","mLtLrR iRtLiL mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5227","rLtLiL mLtLrR iRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5228","mLtLiR rLtLmR iLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5229","mLtLiL rLtLiR rRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5230","mLtLiR rLtLiL mRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5231","iRtLmR iLtLrR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5232","rRtLrL iLtLmR mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5233","mLtLmR rLtLiR iLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5234","rRtLmR iLtLrL mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5235","mLtLiL rLtLrR iRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5236","mLtLmR iLtLrL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5237","mLtLrL iRtLrR iLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5238","iLtLiR mLtLrR rLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5239","mRtLiL rLtLiR mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5240","mLtLrR iLtLmR rLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5241","rRtLiL mLtLrL iRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5242","iLtLmR mLtLrR rLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5243","rLtLrR iLtLiR mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5244","rRtLrL mLtLmR iRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5245","iRtLiL mLtLrL rRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5246","mRtLiL iRtLrL mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5247","mLtLiL rRtLmR rLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5248","mLtLrL mRtLrR iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5249","mLtLiL rRtLrL mRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5250","mLtLrL rRtLmR iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5251","rLtLiL mLtLmR iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5252","mLtLiR iLtLrL mRtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5253","rLtLiL iRtLmR mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5254","iLtLrR iRtLrL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5255","mRtLrR rLtLiR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5256","rRtLiR iLtLrL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5257","mLtLrL iLtLmR rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5258","iRtLiL rLtLrR mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5259","iLtLmR rRtLiR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5260","iLtLmR iRtLrR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5261","mLtLiR rRtLrL mRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5262","mRtLiL mLtLrR iRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5263","mRtLrL mLtLiR rRtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5264","mRtLiR mLtLrR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5265","rLtLrR iRtLiL mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5266","iLtLiR mLtLmR rRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5267","rLtLiR rRtLmR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5268","iLtLrR mLtLiR mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5269","mLtLmR rRtLiR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5270","mLtLiL mRtLrR rLtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5271","iLtLrL iRtLrR mLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5272","mLtLrR iRtLiL rLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5273","mRtLrL rRtLiR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5274","mRtLiR rLtLiL mLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5275","mLtLrL iRtLiL rRtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5276","rLtLmR mLtLiL rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5277","iRtLmR mLtLrL iLtLrR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5278","iRtLiL rRtLmR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5279","rLtLiL mLtLmR rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5280","iRtLrR mLtLrL iLtLmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-L"
"5281","rRtRmL iLtRiR rLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5282","iRtRiL mRtRrL rRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5283","mLtRiL rRtRiR rLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5284","rRtRmL mRtRiR rLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5285","rRtRiR mRtRiL mLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5286","iRtRmR rRtRmL iLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5287","rRtRiR rLtRmL iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5288","rRtRmL rLtRiR mRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5289","mRtRmL iRtRiL rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5290","iLtRrL rRtRiR mRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5291","mLtRrL rRtRiR mRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5292","rLtRiL rRtRmR iRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5293","mRtRmL rLtRiR rRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5294","rLtRmR rRtRiR iLtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5295","iLtRmR rLtRmL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5296","iRtRrL rRtRmR mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5297","rLtRmL mRtRiL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5298","iLtRrL iRtRmR rRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5299","mRtRrL iRtRiL rRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5300","rRtRmR iRtRrL mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5301","rRtRrL iRtRmL mRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5302","iLtRiR mRtRmL rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5303","rLtRmR iLtRmL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5304","iRtRmL rRtRiL mRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5305","rRtRmL iRtRrL iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5306","rRtRmR mLtRiL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5307","mLtRrL rRtRmR iLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5308","rRtRiL mRtRmL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5309","rRtRmR iLtRiR rLtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5310","mRtRmL iRtRrL rRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5311","rRtRiR mRtRiL rLtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5312","rRtRrL mLtRiR iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5313","rRtRmL rLtRiR iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5314","rRtRiL mLtRiR mRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5315","iRtRmL iLtRmR rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5316","iRtRmL rRtRrL iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5317","mLtRmR iLtRrL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5318","rRtRmL iLtRmR rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5319","rRtRiL mRtRiR rLtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5320","rLtRiR mLtRiL rRtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5321","rRtRmL rLtRiL iRtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5322","iRtRmL mRtRrL rRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5323","rRtRiR mRtRrL mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5324","rLtRiR rRtRiL mRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5325","rLtRmR mLtRiL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5326","rLtRiL iRtRmR rRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5327","iLtRmL rRtRrL mRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5328","mRtRiL rRtRiR mLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5329","iLtRmR rRtRrL mLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5330","rRtRiL mRtRrL mLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5331","mRtRiR rRtRrL mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5332","rRtRmL rLtRmR iRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5333","rRtRmR rLtRiR mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5334","rLtRmL rRtRmR iRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5335","mRtRrL rRtRiL mLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5336","rRtRiR mLtRmR rLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5337","rRtRrL mLtRmR iLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5338","rRtRmR rLtRiL iRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5339","mLtRiR rLtRiL rRtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5340","rRtRmL rLtRiL mRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5341","iRtRmR mLtRiL rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5342","rRtRiR mLtRiL rLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5343","mRtRmL iLtRiR rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5344","rRtRiR iLtRrL mRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5345","mRtRiL iRtRrL rRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5346","rRtRmR iLtRiR mLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5347","rLtRmL rRtRiR iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5348","iLtRmL mRtRrL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5349","mLtRmR rRtRiL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5350","iLtRmL rRtRmR iRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5351","rLtRmL iRtRmR rRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5352","iRtRmR rRtRrL mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5353","mLtRiR iLtRmR rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5354","rLtRmL iLtRiR rRtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5355","rRtRmR iLtRmL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5356","rRtRiR rLtRiL mLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5357","rRtRiR mLtRrL iLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5358","iRtRiL rRtRrL mLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5359","rRtRmL iLtRiR mRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5360","mRtRmL iLtRrL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5361","iLtRmR rRtRmL iRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5362","rRtRrL iLtRiR mRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5363","rLtRiL rRtRiR mRtRmL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5364","rRtRrL mRtRmL iRtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5365","mLtRmR iLtRiR rRtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5366","rLtRiR rRtRmR mLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5367","rRtRmR mLtRiR rLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5368","mLtRmR rRtRiR iLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5369","mRtRmL rRtRiL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5370","iRtRiL rRtRmR mLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5371","mRtRiL rRtRmL rLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5372","mRtRiL rRtRrL mLtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5373","mLtRrL mRtRiL rRtRiR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5374","rRtRiR mLtRmR iLtRrL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5375","rLtRiL rRtRiR mLtRmR","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5376","mRtRiR rRtRmL rLtRiL","onset","thumb-R->ring-R; thumb-L->middle-L","thumb-R"
"5377","iRtLiL mRtLrL rRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5378","rRtLrL iLtLmL mRtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5379","mRtLrR mLtLrL iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5380","rLtLiR mLtLiL mRtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5381","iLtLrR mRtLiR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5382","mRtLiR rRtLrL mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5383","iRtLiL mLtLrR mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5384","rRtLiR iLtLrL mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5385","mRtLmL iLtLrL rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5386","mRtLiL iRtLmL rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5387","mRtLiL mLtLrR iRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5388","iLtLiR rRtLmL mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5389","iRtLiL rRtLmL mRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5390","iLtLrL mRtLrR iRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5391","mRtLrL rRtLiR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5392","rRtLiL rLtLiR mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5393","mRtLiL mLtLiR rRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5394","mRtLiL iRtLrR rLtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5395","rLtLmL mRtLiR rRtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5396","iRtLmL mRtLrR iLtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5397","mRtLrR rLtLmL iLtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5398","mRtLmL iRtLrL iLtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5399","iLtLrR iRtLrL mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5400","mRtLiL iRtLrR mLtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5401","rRtLmL mRtLiR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5402","iRtLiL rLtLmL mRtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5403","mRtLrL iRtLrR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5404","mLtLrL mRtLiR iLtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5405","mRtLmL iLtLiR rRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5406","rRtLrL mLtLiR mRtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5407","mRtLrR rLtLiL mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5408","rLtLiR rRtLiL mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5409","rRtLiL rLtLmL mRtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5410","mLtLiL mRtLrL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5411","iRtLrR rLtLiL mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5412","rLtLrR mRtLiR iLtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5413","mRtLiR iLtLmL rRtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5414","mRtLiL rRtLiR rLtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5415","rRtLrL mRtLiL mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5416","iRtLmL mRtLiL rLtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5417","mRtLrR iRtLmL iLtLrL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5418","rLtLrR mLtLiL mRtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5419","iLtLiR rLtLrR mRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5420","mRtLrR mLtLiR rLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5421","iLtLiR mRtLrL rRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5422","iLtLmL iRtLrL mRtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5423","mRtLrL iLtLmL rRtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5424","mRtLrL iLtLmL iRtLrR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5425","mRtLrR iLtLrL mLtLiR","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5426","mRtLiL rRtLrL iRtLmL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
"5427","rLtLrR mRtLiR mLtLiL","onset","thumb-R->ring-R; thumb-L->middle-R","thumb-L"
